accuracy_nat,accuracy_syn,date,dataset
0.4,0.6666666666666666,01M-18D-07h-10m25s,n_loops-10_n_noisy_loops-5_min_loop_length-2_max_loop-10_batch-1.json
0.4,0.3666666666666666,01M-20D-22h-58m41s,n_loops-10_n_noisy_loops-5_min_loop_length-2_max_loop-10_batch-2.json
0.5333333333333333,0.4333333333333333,01M-20D-23h-08m18s,n_loops-10_n_noisy_loops-5_min_loop_length-2_max_loop-10_batch-3.json
0.7333333333333333,1.0,01M-20D-23h-15m24s,n_loops-3_n_noisy_loops-1_min_loop_length-2_max_loop-10_batch-1.json
0.8333333333333334,1.0,01M-20D-23h-22m02s,n_loops-3_n_noisy_loops-1_min_loop_length-2_max_loop-10_batch-2.json
0.8,1.0,01M-20D-23h-28m56s,n_loops-3_n_noisy_loops-1_min_loop_length-2_max_loop-10_batch-3.json
0.4333333333333333,1.0,01M-21D-21h-09m38s,n_loops-4_n_noisy_loops-2_min_loop_length-2_max_loop-10_batch-1.json
0.4666666666666667,0.9333333333333332,01M-21D-21h-16m31s,n_loops-4_n_noisy_loops-2_min_loop_length-2_max_loop-10_batch-2.json
0.4666666666666667,0.9666666666666667,01M-21D-21h-23m13s,n_loops-4_n_noisy_loops-2_min_loop_length-2_max_loop-10_batch-3.json
0.6666666666666666,0.8666666666666667,01M-20D-23h-56m30s,n_loops-5_n_noisy_loops-2_min_loop_length-2_max_loop-10_batch-1.json
0.5,0.9666666666666668,01M-21D-00h-03m42s,n_loops-5_n_noisy_loops-2_min_loop_length-2_max_loop-10_batch-2.json
0.7,0.9666666666666668,01M-21D-00h-10m55s,n_loops-5_n_noisy_loops-2_min_loop_length-2_max_loop-10_batch-3.json
0.6333333333333333,0.8,01M-21D-00h-17m58s,n_loops-6_n_noisy_loops-3_min_loop_length-2_max_loop-10_batch-1.json
0.4,0.8,01M-21D-00h-24m43s,n_loops-6_n_noisy_loops-3_min_loop_length-2_max_loop-10_batch-2.json
0.4666666666666667,0.8666666666666667,01M-21D-00h-31m37s,n_loops-6_n_noisy_loops-3_min_loop_length-2_max_loop-10_batch-3.json
0.5,0.4666666666666667,01M-21D-00h-39m15s,n_loops-7_n_noisy_loops-3_min_loop_length-2_max_loop-10_batch-1.json
0.6,0.5,01M-21D-00h-46m50s,n_loops-7_n_noisy_loops-3_min_loop_length-2_max_loop-10_batch-2.json
0.7,0.7333333333333333,01M-21D-00h-54m26s,n_loops-7_n_noisy_loops-3_min_loop_length-2_max_loop-10_batch-3.json
0.4333333333333333,0.5333333333333333,01M-21D-01h-02m06s,n_loops-8_n_noisy_loops-4_min_loop_length-2_max_loop-10_batch-1.json
0.5333333333333333,0.7,01M-21D-01h-09m47s,n_loops-8_n_noisy_loops-4_min_loop_length-2_max_loop-10_batch-2.json
0.3333333333333333,0.5666666666666667,01M-21D-01h-17m39s,n_loops-8_n_noisy_loops-4_min_loop_length-2_max_loop-10_batch-3.json
0.5,0.6333333333333333,01M-21D-01h-25m20s,n_loops-9_n_noisy_loops-4_min_loop_length-2_max_loop-10_batch-1.json
0.5,0.5333333333333333,01M-21D-01h-33m17s,n_loops-9_n_noisy_loops-4_min_loop_length-2_max_loop-10_batch-2.json
0.5666666666666667,0.3,01M-21D-01h-41m04s,n_loops-9_n_noisy_loops-4_min_loop_length-2_max_loop-10_batch-3.json
