accuracy_nat,accuracy_syn,date,dataset
1.0,0.0666666666666666,01M-22D-17h-17m12s,n_vars-10_ascending-False_batch-1.json
1.0,0.1666666666666666,01M-22D-17h-30m33s,n_vars-10_ascending-False_batch-2.json
1.0,0.0666666666666666,01M-22D-17h-46m25s,n_vars-10_ascending-False_batch-3.json
1.0,0.0333333333333333,01M-22D-18h-01m01s,n_vars-10_ascending-True_batch-1.json
1.0,0.0,01M-22D-18h-12m57s,n_vars-10_ascending-True_batch-2.json
0.9666666666666668,0.0,01M-22D-18h-29m04s,n_vars-10_ascending-True_batch-3.json
1.0,0.0333333333333333,01M-22D-18h-42m58s,n_vars-15_ascending-False_batch-1.json
0.8666666666666667,0.0,01M-22D-18h-56m05s,n_vars-15_ascending-False_batch-2.json
0.9666666666666668,0.1,01M-22D-19h-09m56s,n_vars-15_ascending-False_batch-3.json
0.9333333333333332,0.0,01M-22D-19h-24m14s,n_vars-15_ascending-True_batch-1.json
0.9333333333333332,0.0,01M-22D-19h-37m18s,n_vars-15_ascending-True_batch-2.json
0.9666666666666668,0.0,01M-22D-19h-49m42s,n_vars-15_ascending-True_batch-3.json
0.8666666666666667,0.0666666666666666,01M-22D-20h-01m53s,n_vars-20_ascending-False_batch-1.json
0.9333333333333332,0.0,01M-22D-20h-14m07s,n_vars-20_ascending-False_batch-2.json
0.9333333333333332,0.1,01M-22D-20h-23m35s,n_vars-20_ascending-False_batch-3.json
0.9333333333333332,0.0,01M-22D-20h-35m27s,n_vars-20_ascending-True_batch-1.json
1.0,0.0,01M-22D-20h-47m29s,n_vars-20_ascending-True_batch-2.json
0.9,0.0,01M-22D-20h-58m09s,n_vars-20_ascending-True_batch-3.json
0.8666666666666667,0.0666666666666666,01M-22D-21h-12m55s,n_vars-25_ascending-False_batch-1.json
0.8,0.0333333333333333,01M-22D-21h-27m05s,n_vars-25_ascending-False_batch-2.json
0.8666666666666667,0.0333333333333333,01M-22D-21h-42m41s,n_vars-25_ascending-False_batch-3.json
0.7333333333333333,0.0666666666666666,01M-22D-21h-56m26s,n_vars-25_ascending-True_batch-1.json
0.7,0.0666666666666666,01M-22D-22h-09m12s,n_vars-25_ascending-True_batch-2.json
0.7666666666666667,0.0333333333333333,01M-22D-22h-20m22s,n_vars-25_ascending-True_batch-3.json
1.0,1.0,01M-22D-22h-27m50s,n_vars-5_ascending-False_batch-1.json
1.0,1.0,01M-22D-22h-34m42s,n_vars-5_ascending-False_batch-2.json
1.0,1.0,01M-22D-22h-41m48s,n_vars-5_ascending-False_batch-3.json
1.0,1.0,01M-22D-22h-48m39s,n_vars-5_ascending-True_batch-1.json
1.0,1.0,01M-22D-22h-57m01s,n_vars-5_ascending-True_batch-2.json
1.0,1.0,01M-22D-23h-04m55s,n_vars-5_ascending-True_batch-3.json
