accuracy_nat,accuracy_syn,date,dataset
0.8666666666666667,0.2,01M-22D-17h-05m32s,n_vars-10_ascending-False_batch-1.json
0.8,0.4333333333333333,01M-22D-17h-19m52s,n_vars-10_ascending-False_batch-2.json
0.8666666666666667,0.2333333333333333,01M-22D-17h-32m25s,n_vars-10_ascending-False_batch-3.json
0.8,0.2666666666666666,01M-22D-17h-43m34s,n_vars-10_ascending-True_batch-1.json
0.8666666666666667,0.4666666666666667,01M-22D-17h-55m52s,n_vars-10_ascending-True_batch-2.json
0.9,0.4666666666666667,01M-22D-18h-08m51s,n_vars-10_ascending-True_batch-3.json
0.7666666666666667,0.3,01M-22D-18h-19m55s,n_vars-15_ascending-False_batch-1.json
0.7666666666666667,0.4666666666666667,01M-22D-18h-31m44s,n_vars-15_ascending-False_batch-2.json
0.7,0.4333333333333333,01M-22D-18h-43m08s,n_vars-15_ascending-False_batch-3.json
0.5333333333333333,0.3666666666666666,01M-22D-18h-53m29s,n_vars-15_ascending-True_batch-1.json
0.4666666666666667,0.4,01M-22D-19h-05m38s,n_vars-15_ascending-True_batch-2.json
0.4,0.2,01M-22D-19h-17m33s,n_vars-15_ascending-True_batch-3.json
0.7666666666666667,0.6,01M-22D-19h-33m01s,n_vars-20_ascending-False_batch-1.json
0.7333333333333333,0.6666666666666666,01M-22D-19h-53m40s,n_vars-20_ascending-False_batch-2.json
0.7333333333333333,0.5666666666666667,01M-22D-20h-08m24s,n_vars-20_ascending-False_batch-3.json
0.4333333333333333,0.5666666666666667,01M-22D-20h-19m00s,n_vars-20_ascending-True_batch-1.json
0.5,0.6666666666666666,01M-22D-20h-28m15s,n_vars-20_ascending-True_batch-2.json
0.5333333333333333,0.5333333333333333,01M-22D-20h-36m47s,n_vars-20_ascending-True_batch-3.json
0.4666666666666667,0.4,01M-22D-20h-46m50s,n_vars-25_ascending-False_batch-1.json
0.4,0.4,01M-22D-20h-58m59s,n_vars-25_ascending-False_batch-2.json
0.5333333333333333,0.3666666666666666,01M-22D-21h-10m12s,n_vars-25_ascending-False_batch-3.json
0.1333333333333333,0.7666666666666667,01M-22D-21h-18m23s,n_vars-25_ascending-True_batch-1.json
0.3,0.8,01M-22D-21h-26m28s,n_vars-25_ascending-True_batch-2.json
0.2333333333333333,0.7666666666666667,01M-22D-21h-35m03s,n_vars-25_ascending-True_batch-3.json
1.0,0.8666666666666667,01M-22D-21h-43m45s,n_vars-5_ascending-False_batch-1.json
1.0,0.9333333333333332,01M-22D-21h-51m36s,n_vars-5_ascending-False_batch-2.json
1.0,0.9666666666666668,01M-22D-21h-59m34s,n_vars-5_ascending-False_batch-3.json
0.9666666666666668,0.9333333333333332,01M-22D-22h-08m52s,n_vars-5_ascending-True_batch-1.json
1.0,1.0,01M-22D-22h-17m30s,n_vars-5_ascending-True_batch-2.json
0.9666666666666667,0.9333333333333333,01M-22D-22h-25m39s,n_vars-5_ascending-True_batch-3.json
