accuracy_nat,accuracy_syn,date,dataset
0.2,1.0,01M-24D-23h-52m03s,n_ops-10_n_vars-6_len_critical_path-5_batch-1.json
0.4666666666666667,1.0,01M-24D-23h-58m29s,n_ops-10_n_vars-6_len_critical_path-5_batch-2.json
0.3666666666666666,1.0,01M-25D-00h-05m08s,n_ops-10_n_vars-6_len_critical_path-5_batch-3.json
0.3666666666666666,0.7666666666666667,01M-25D-00h-14m36s,n_ops-20_n_vars-6_len_critical_path-5_batch-1.json
0.4,0.6333333333333333,01M-25D-00h-24m10s,n_ops-20_n_vars-6_len_critical_path-5_batch-2.json
0.3333333333333333,0.7,01M-25D-00h-33m38s,n_ops-20_n_vars-6_len_critical_path-5_batch-3.json
0.3666666666666666,0.0333333333333333,01M-25D-00h-44m36s,n_ops-30_n_vars-6_len_critical_path-5_batch-1.json
0.1,0.0,01M-25D-00h-54m47s,n_ops-30_n_vars-6_len_critical_path-5_batch-2.json
0.2666666666666666,0.0333333333333333,01M-25D-01h-05m27s,n_ops-30_n_vars-6_len_critical_path-5_batch-3.json
0.1,0.0,01M-25D-01h-16m02s,n_ops-40_n_vars-6_len_critical_path-5_batch-1.json
0.0333333333333333,0.0,01M-25D-01h-27m14s,n_ops-40_n_vars-6_len_critical_path-5_batch-2.json
0.0666666666666666,0.0,01M-25D-01h-38m39s,n_ops-40_n_vars-6_len_critical_path-5_batch-3.json
0.0333333333333333,0.0,01M-25D-01h-48m50s,n_ops-50_n_vars-6_len_critical_path-5_batch-1.json
0.1,0.0,01M-25D-01h-59m06s,n_ops-50_n_vars-6_len_critical_path-5_batch-2.json
0.03333333333333333,0.03333333333333333,01M-25D-02h-10m22s,n_ops-50_n_vars-6_len_critical_path-5_batch-3.json
