accuracy_nat,accuracy_syn,date,dataset
0.2333333333333333,0.3666666666666666,01M-25D-00h-51m23s,n_ops-10_n_vars-6_len_critical_path-5_batch-1.json
0.4333333333333333,0.5666666666666667,01M-25D-01h-00m15s,n_ops-10_n_vars-6_len_critical_path-5_batch-2.json
0.3666666666666666,0.7,01M-25D-01h-10m00s,n_ops-10_n_vars-6_len_critical_path-5_batch-3.json
0.3333333333333333,0.5333333333333333,01M-25D-01h-21m00s,n_ops-20_n_vars-6_len_critical_path-5_batch-1.json
0.4,0.5666666666666667,01M-25D-01h-31m30s,n_ops-20_n_vars-6_len_critical_path-5_batch-2.json
0.3333333333333333,0.4666666666666667,01M-25D-01h-42m06s,n_ops-20_n_vars-6_len_critical_path-5_batch-3.json
0.3666666666666666,0.4666666666666667,01M-25D-01h-52m49s,n_ops-30_n_vars-6_len_critical_path-5_batch-1.json
0.1333333333333333,0.1333333333333333,01M-25D-02h-03m41s,n_ops-30_n_vars-6_len_critical_path-5_batch-2.json
0.2666666666666666,0.3,01M-25D-02h-14m28s,n_ops-30_n_vars-6_len_critical_path-5_batch-3.json
0.0666666666666666,0.2,01M-25D-02h-27m50s,n_ops-40_n_vars-6_len_critical_path-5_batch-1.json
0.0666666666666666,0.1,01M-25D-02h-41m15s,n_ops-40_n_vars-6_len_critical_path-5_batch-2.json
0.0666666666666666,0.2,01M-25D-02h-55m17s,n_ops-40_n_vars-6_len_critical_path-5_batch-3.json
0.0333333333333333,0.0666666666666666,01M-25D-03h-10m45s,n_ops-50_n_vars-6_len_critical_path-5_batch-1.json
0.1,0.2333333333333333,01M-25D-03h-25m57s,n_ops-50_n_vars-6_len_critical_path-5_batch-2.json
0.03333333333333333,0.13333333333333333,01M-25D-03h-41m17s,n_ops-50_n_vars-6_len_critical_path-5_batch-3.json
