accuracy_nat,accuracy_syn,date,dataset
1.0,1.0,01M-18D-01h-33m05s,n_ops-10_n_vars-3_n_instances-2_batch-1.json
1.0,1.0,01M-18D-01h-37m17s,n_ops-10_n_vars-3_n_instances-2_batch-2.json
1.0,1.0,01M-18D-01h-41m30s,n_ops-10_n_vars-3_n_instances-2_batch-3.json
0.9666666666666668,0.9333333333333332,01M-20D-21h-09m32s,n_ops-20_n_vars-3_n_instances-2_batch-1.json
0.9333333333333332,1.0,01M-20D-21h-15m43s,n_ops-20_n_vars-3_n_instances-2_batch-2.json
0.9333333333333332,0.9666666666666668,01M-20D-21h-21m19s,n_ops-20_n_vars-3_n_instances-2_batch-3.json
0.9,0.9333333333333332,01M-20D-21h-27m19s,n_ops-30_n_vars-3_n_instances-2_batch-1.json
0.7333333333333333,0.8,01M-20D-21h-34m35s,n_ops-30_n_vars-3_n_instances-2_batch-2.json
1.0,0.9666666666666668,01M-20D-21h-41m48s,n_ops-30_n_vars-3_n_instances-2_batch-3.json
0.3,0.8,01M-21D-20h-19m35s,n_ops-40_n_vars-3_n_instances-2_batch-1.json
0.2666666666666666,0.7333333333333333,01M-21D-20h-29m25s,n_ops-40_n_vars-3_n_instances-2_batch-2.json
0.36666666666666664,0.7666666666666667,01M-21D-20h-38m51s,n_ops-40_n_vars-3_n_instances-2_batch-3.json
0.3333333333333333,0.5666666666666667,01M-20D-22h-11m55s,n_ops-50_n_vars-3_n_instances-2_batch-1.json
0.4,0.5,01M-20D-22h-18m19s,n_ops-50_n_vars-3_n_instances-2_batch-2.json
0.1666666666666666,0.5,01M-20D-22h-24m49s,n_ops-50_n_vars-3_n_instances-2_batch-3.json
