accuracy_nat,accuracy_syn,date,dataset
0.9666666666666668,0.9,01M-23D-23h-57m15s,n_vars-10_ascending-False_batch-1.json
0.9666666666666668,0.8333333333333334,01M-24D-00h-20m29s,n_vars-10_ascending-False_batch-2.json
0.9333333333333332,0.8333333333333334,01M-24D-00h-47m15s,n_vars-10_ascending-False_batch-3.json
1.0,0.9666666666666668,01M-24D-01h-09m13s,n_vars-10_ascending-True_batch-1.json
1.0,0.9666666666666668,01M-24D-01h-31m10s,n_vars-10_ascending-True_batch-2.json
1.0,1.0,01M-24D-01h-54m34s,n_vars-10_ascending-True_batch-3.json
0.9666666666666668,0.6666666666666666,01M-24D-02h-19m31s,n_vars-20_ascending-False_batch-1.json
0.8333333333333334,0.7666666666666667,01M-24D-02h-46m23s,n_vars-20_ascending-False_batch-2.json
0.8666666666666667,0.7,01M-24D-03h-11m15s,n_vars-20_ascending-False_batch-3.json
0.8666666666666667,0.5666666666666667,01M-24D-03h-38m54s,n_vars-20_ascending-True_batch-1.json
0.8666666666666667,0.7333333333333333,01M-24D-04h-05m41s,n_vars-20_ascending-True_batch-2.json
0.9,0.8666666666666667,01M-24D-04h-30m00s,n_vars-20_ascending-True_batch-3.json
0.8,0.4666666666666667,01M-24D-04h-56m02s,n_vars-30_ascending-False_batch-1.json
0.8666666666666667,0.5333333333333333,01M-24D-05h-20m42s,n_vars-30_ascending-False_batch-2.json
0.8666666666666667,0.6,01M-24D-05h-42m30s,n_vars-30_ascending-False_batch-3.json
0.8,0.4666666666666667,01M-24D-06h-07m11s,n_vars-30_ascending-True_batch-1.json
0.8333333333333334,0.7,01M-24D-06h-29m16s,n_vars-30_ascending-True_batch-2.json
0.8333333333333334,0.4666666666666667,01M-24D-06h-53m31s,n_vars-30_ascending-True_batch-3.json
0.7666666666666667,0.5333333333333333,01M-24D-07h-14m11s,n_vars-40_ascending-False_batch-1.json
0.6,0.3,01M-24D-07h-37m10s,n_vars-40_ascending-False_batch-2.json
0.4,0.4666666666666667,01M-24D-07h-54m28s,n_vars-40_ascending-False_batch-3.json
0.8666666666666667,0.6,01M-24D-08h-16m26s,n_vars-40_ascending-True_batch-1.json
0.6,0.6,01M-24D-08h-42m02s,n_vars-40_ascending-True_batch-2.json
0.8333333333333334,0.7333333333333333,01M-24D-09h-03m42s,n_vars-40_ascending-True_batch-3.json
0.4,0.2333333333333333,01M-24D-09h-25m24s,n_vars-50_ascending-False_batch-1.json
0.3333333333333333,0.2,01M-24D-09h-48m35s,n_vars-50_ascending-False_batch-2.json
0.5,0.3,01M-24D-10h-13m27s,n_vars-50_ascending-False_batch-3.json
0.6666666666666666,0.5666666666666667,01M-24D-10h-33m53s,n_vars-50_ascending-True_batch-1.json
