accuracy_nat,accuracy_syn,date,dataset
0.9666666666666668,0.2,01M-23D-20h-13m57s,n_vars-10_ascending-False_batch-1.json
0.8666666666666667,0.2666666666666666,01M-23D-20h-28m12s,n_vars-10_ascending-False_batch-2.json
0.8333333333333334,0.2333333333333333,01M-23D-20h-44m32s,n_vars-10_ascending-False_batch-3.json
0.8666666666666667,0.4333333333333333,01M-23D-21h-01m42s,n_vars-10_ascending-True_batch-1.json
0.8666666666666667,0.5666666666666667,01M-23D-21h-16m04s,n_vars-10_ascending-True_batch-2.json
0.8,0.3666666666666666,01M-23D-21h-28m21s,n_vars-10_ascending-True_batch-3.json
0.6666666666666666,0.6333333333333333,01M-23D-21h-42m00s,n_vars-20_ascending-False_batch-1.json
0.6666666666666666,0.4,01M-23D-21h-55m36s,n_vars-20_ascending-False_batch-2.json
0.7666666666666667,0.5666666666666667,01M-23D-22h-06m38s,n_vars-20_ascending-False_batch-3.json
0.4,0.5333333333333333,01M-23D-22h-16m38s,n_vars-20_ascending-True_batch-1.json
0.3666666666666666,0.4666666666666667,01M-23D-22h-25m48s,n_vars-20_ascending-True_batch-2.json
0.2666666666666666,0.7,01M-23D-22h-34m11s,n_vars-20_ascending-True_batch-3.json
0.3666666666666666,0.6666666666666666,01M-23D-22h-43m46s,n_vars-30_ascending-False_batch-1.json
0.4,0.5,01M-23D-22h-55m11s,n_vars-30_ascending-False_batch-2.json
0.4333333333333333,0.5666666666666667,01M-23D-23h-09m28s,n_vars-30_ascending-False_batch-3.json
0.3,0.8666666666666667,01M-23D-23h-17m43s,n_vars-30_ascending-True_batch-1.json
0.1666666666666666,0.9,01M-23D-23h-25m56s,n_vars-30_ascending-True_batch-2.json
0.2,0.8333333333333334,01M-23D-23h-34m57s,n_vars-30_ascending-True_batch-3.json
0.2666666666666666,0.6666666666666666,01M-23D-23h-46m06s,n_vars-40_ascending-False_batch-1.json
0.2333333333333333,0.5666666666666667,01M-23D-23h-55m47s,n_vars-40_ascending-False_batch-2.json
0.2,0.6,01M-24D-00h-04m40s,n_vars-40_ascending-False_batch-3.json
0.1,0.8666666666666667,01M-24D-00h-13m37s,n_vars-40_ascending-True_batch-1.json
0.1,0.9333333333333332,01M-24D-00h-22m23s,n_vars-40_ascending-True_batch-2.json
0.1,0.9333333333333332,01M-24D-00h-30m57s,n_vars-40_ascending-True_batch-3.json
0.3333333333333333,0.5666666666666667,01M-24D-00h-44m13s,n_vars-50_ascending-False_batch-1.json
0.3,0.4,01M-24D-00h-54m02s,n_vars-50_ascending-False_batch-2.json
0.3,0.5333333333333333,01M-24D-01h-05m26s,n_vars-50_ascending-False_batch-3.json
0.4,0.7666666666666667,01M-24D-01h-17m01s,n_vars-50_ascending-True_batch-1.json
0.2,0.5333333333333333,01M-24D-01h-26m46s,n_vars-50_ascending-True_batch-2.json
0.3,0.7666666666666667,01M-24D-01h-36m14s,n_vars-50_ascending-True_batch-3.json
