accuracy_nat,accuracy_syn,date,dataset
1.0,1.0,01M-21D-06h-21m30s,n_vars-5_ascending-False_batch-1.json
1.0,0.7666666666666667,01M-21D-06h-30m18s,n_vars-5_ascending-False_batch-2.json
0.9666666666666668,0.9,01M-21D-06h-40m52s,n_vars-5_ascending-False_batch-3.json
1.0,1.0,01M-21D-06h-57m02s,n_vars-5_ascending-True_batch-1.json
1.0,1.0,01M-21D-07h-08m59s,n_vars-5_ascending-True_batch-2.json
1.0,1.0,01M-21D-07h-19m50s,n_vars-5_ascending-True_batch-3.json
0.8333333333333334,0.2333333333333333,01M-21D-01h-52m06s,n_vars-10_ascending-False_batch-1.json
0.9666666666666668,0.3333333333333333,01M-21D-02h-03m53s,n_vars-10_ascending-False_batch-2.json
0.8666666666666667,0.3,01M-21D-02h-16m24s,n_vars-10_ascending-False_batch-3.json
0.7,0.1666666666666666,01M-21D-02h-30m43s,n_vars-10_ascending-True_batch-1.json
0.8,0.1666666666666666,01M-21D-02h-50m17s,n_vars-10_ascending-True_batch-2.json
0.9333333333333332,0.2,01M-21D-03h-11m08s,n_vars-10_ascending-True_batch-3.json
0.6666666666666666,0.7333333333333333,01M-21D-03h-28m42s,n_vars-15_ascending-False_batch-1.json
0.7333333333333333,0.6666666666666666,01M-21D-03h-40m32s,n_vars-15_ascending-False_batch-2.json
0.6666666666666666,0.4666666666666667,01M-21D-03h-51m24s,n_vars-15_ascending-False_batch-3.json
0.5,0.7666666666666667,01M-21D-04h-02m04s,n_vars-15_ascending-True_batch-1.json
0.5333333333333333,0.7666666666666667,01M-21D-04h-15m04s,n_vars-15_ascending-True_batch-2.json
0.4333333333333333,0.6666666666666666,01M-21D-04h-27m39s,n_vars-15_ascending-True_batch-3.json
0.6,0.4666666666666667,01M-21D-04h-38m25s,n_vars-20_ascending-False_batch-1.json
0.5333333333333333,0.6333333333333333,01M-21D-04h-49m29s,n_vars-20_ascending-False_batch-2.json
0.5333333333333333,0.5,01M-21D-04h-59m34s,n_vars-20_ascending-False_batch-3.json
0.4,0.9,01M-21D-05h-07m35s,n_vars-20_ascending-True_batch-1.json
0.4,0.8666666666666667,01M-21D-05h-16m24s,n_vars-20_ascending-True_batch-2.json
0.3666666666666666,0.9666666666666668,01M-21D-05h-24m48s,n_vars-20_ascending-True_batch-3.json
0.3666666666666666,0.9,01M-21D-05h-33m01s,n_vars-25_ascending-False_batch-1.json
0.2333333333333333,0.8,01M-21D-05h-40m57s,n_vars-25_ascending-False_batch-2.json
0.3333333333333333,0.9333333333333332,01M-21D-05h-48m57s,n_vars-25_ascending-False_batch-3.json
0.1,1.0,01M-21D-05h-56m45s,n_vars-25_ascending-True_batch-1.json
0.2,1.0,01M-21D-06h-04m28s,n_vars-25_ascending-True_batch-2.json
0.2333333333333333,0.9666666666666668,01M-21D-06h-12m28s,n_vars-25_ascending-True_batch-3.json
