accuracy_nat,accuracy_syn,date,dataset
1.0,0.9,01M-21D-08h-52m26s,n_vars-5_ascending-False_batch-1.json
1.0,0.9666666666666668,01M-21D-09h-02m39s,n_vars-5_ascending-False_batch-2.json
1.0,0.9,01M-21D-09h-11m37s,n_vars-5_ascending-False_batch-3.json
1.0,0.9333333333333332,01M-21D-09h-21m04s,n_vars-5_ascending-True_batch-1.json
1.0,0.9666666666666668,01M-21D-09h-30m59s,n_vars-5_ascending-True_batch-2.json
1.0,1.0,01M-21D-09h-40m27s,n_vars-5_ascending-True_batch-3.json
1.0,0.6,01M-20D-11h-55m08s,n_vars-10_ascending-False_batch-1.json
0.9666666666666668,0.6333333333333333,01M-21D-03h-22m20s,n_vars-10_ascending-False_batch-2.json
0.9666666666666668,0.7666666666666667,01M-21D-03h-33m16s,n_vars-10_ascending-False_batch-3.json
1.0,1.0,01M-21D-03h-43m54s,n_vars-10_ascending-True_batch-1.json
1.0,0.9666666666666668,01M-21D-03h-56m09s,n_vars-10_ascending-True_batch-2.json
1.0,0.9,01M-21D-04h-07m40s,n_vars-10_ascending-True_batch-3.json
0.9666666666666668,0.2666666666666666,01M-21D-04h-23m40s,n_vars-15_ascending-False_batch-1.json
0.9333333333333332,0.2666666666666666,01M-21D-04h-40m21s,n_vars-15_ascending-False_batch-2.json
0.8333333333333334,0.1,01M-21D-04h-59m55s,n_vars-15_ascending-False_batch-3.json
0.9333333333333332,0.2,01M-21D-05h-19m10s,n_vars-15_ascending-True_batch-1.json
0.9333333333333332,0.2,01M-21D-05h-38m30s,n_vars-15_ascending-True_batch-2.json
0.9,0.2333333333333333,01M-21D-05h-56m23s,n_vars-15_ascending-True_batch-3.json
0.8333333333333334,0.4,01M-21D-06h-10m21s,n_vars-20_ascending-False_batch-1.json
0.9666666666666668,0.5333333333333333,01M-21D-06h-21m58s,n_vars-20_ascending-False_batch-2.json
1.0,0.6666666666666666,01M-21D-06h-33m54s,n_vars-20_ascending-False_batch-3.json
0.9,0.7333333333333333,01M-21D-06h-46m13s,n_vars-20_ascending-True_batch-1.json
0.9333333333333332,0.6333333333333333,01M-21D-07h-02m07s,n_vars-20_ascending-True_batch-2.json
0.8666666666666667,0.5333333333333333,01M-21D-07h-16m54s,n_vars-20_ascending-True_batch-3.json
0.7,0.7333333333333333,01M-21D-07h-28m39s,n_vars-25_ascending-False_batch-1.json
0.5666666666666667,0.5333333333333333,01M-21D-07h-40m34s,n_vars-25_ascending-False_batch-2.json
0.7333333333333333,0.7333333333333333,01M-21D-07h-51m28s,n_vars-25_ascending-False_batch-3.json
0.6,0.5333333333333333,01M-21D-08h-10m46s,n_vars-25_ascending-True_batch-1.json
0.8333333333333334,0.6,01M-21D-08h-26m14s,n_vars-25_ascending-True_batch-2.json
0.6,0.5666666666666667,01M-21D-08h-43m13s,n_vars-25_ascending-True_batch-3.json
